x	y	r	phi
0.2949	-0.0253	0.2960	-0.0856
0.2938	-0.0264	0.2950	-0.0896
0.2937	-0.0277	0.2950	-0.0941
0.2926	-0.0289	0.2940	-0.0984
0.2915	-0.0300	0.2930	-0.1025
0.2903	-0.0315	0.2920	-0.1080
0.2902	-0.0327	0.2920	-0.1121
0.2890	-0.0338	0.2910	-0.1164
0.2889	-0.0351	0.2910	-0.1208
0.2887	-0.0363	0.2910	-0.1251
0.2876	-0.0374	0.2900	-0.1292
0.2864	-0.0388	0.2890	-0.1347
0.2852	-0.0398	0.2880	-0.1387
0.2841	-0.0409	0.2870	-0.1431
0.2839	-0.0422	0.2870	-0.1475
0.2827	-0.0432	0.2860	-0.1516
0.2815	-0.0446	0.2850	-0.1570
0.2813	-0.0457	0.2850	-0.1612
0.2811	-0.0469	0.2850	-0.1655
0.2799	-0.0480	0.2840	-0.1699
0.2797	-0.0492	0.2840	-0.1742
0.2795	-0.0504	0.2840	-0.1783
0.2783	-0.0514	0.2830	-0.1826
0.2770	-0.0527	0.2820	-0.1878
0.2758	-0.0537	0.2810	-0.1922
0.2756	-0.0549	0.2810	-0.1965
0.2754	-0.0560	0.2810	-0.2007
0.2751	-0.0572	0.2810	-0.2051
0.2749	-0.0584	0.2810	-0.2094
0.2736	-0.0593	0.2800	-0.2135
0.2723	-0.0606	0.2790	-0.2190
0.2711	-0.0615	0.2780	-0.2230
0.2708	-0.0627	0.2780	-0.2274
0.2696	-0.0636	0.2770	-0.2317
0.2683	-0.0648	0.2760	-0.2369
0.2680	-0.0660	0.2760	-0.2413
0.2667	-0.0669	0.2750	-0.2456
0.2665	-0.0680	0.2750	-0.2498
0.2662	-0.0691	0.2750	-0.2542
0.2659	-0.0703	0.2750	-0.2585
0.2656	-0.0714	0.2750	-0.2626
0.2643	-0.0723	0.2740	-0.2669
0.2640	-0.0734	0.2740	-0.2713
0.2637	-0.0746	0.2740	-0.2756
0.2633	-0.0757	0.2740	-0.2798
0.2620	-0.0768	0.2730	-0.2852
0.2607	-0.0776	0.2720	-0.2893
0.2594	-0.0784	0.2710	-0.2937
0.2591	-0.0796	0.2710	-0.2980
0.2587	-0.0806	0.2710	-0.3021
0.2584	-0.0818	0.2710	-0.3065
0.2570	-0.0828	0.2700	-0.3117
0.2566	-0.0839	0.2700	-0.3160
0.2563	-0.0850	0.2700	-0.3204
0.2559	-0.0861	0.2700	-0.3247
0.2555	-0.0872	0.2700	-0.3288
0.2542	-0.0880	0.2690	-0.3332
0.2538	-0.0891	0.2690	-0.3376
0.2534	-0.0901	0.2690	-0.3417
0.2531	-0.0912	0.2690	-0.3460
0.2527	-0.0923	0.2690	-0.3504
0.2523	-0.0934	0.2690	-0.3547
0.2519	-0.0945	0.2690	-0.3589
0.2505	-0.0952	0.2680	-0.3632
0.2491	-0.0961	0.2670	-0.3683
0.2487	-0.0972	0.2670	-0.3728
0.2473	-0.0979	0.2660	-0.3771
0.2460	-0.0986	0.2650	-0.3812
0.2465	-0.1000	0.2660	-0.3856
0.2460	-0.1011	0.2660	-0.3899
0.2456	-0.1021	0.2660	-0.3940
0.2452	-0.1032	0.2660	-0.3984
0.2447	-0.1043	0.2660	-0.4028
0.2443	-0.1053	0.2660	-0.4071
0.2438	-0.1063	0.2660	-0.4112
0.2425	-0.1070	0.2650	-0.4155
0.2420	-0.1080	0.2650	-0.4199
0.2415	-0.1090	0.2650	-0.4240
0.2411	-0.1101	0.2650	-0.4284
0.2406	-0.1111	0.2650	-0.4328
0.2401	-0.1122	0.2650	-0.4371
0.2386	-0.1130	0.2640	-0.4423
0.2381	-0.1140	0.2640	-0.4467
0.2376	-0.1150	0.2640	-0.4507
0.2371	-0.1160	0.2640	-0.4551
0.2366	-0.1171	0.2640	-0.4594
0.2361	-0.1180	0.2640	-0.4635
0.2356	-0.1191	0.2640	-0.4680
0.2351	-0.1201	0.2640	-0.4723
0.2346	-0.1211	0.2640	-0.4767
0.2341	-0.1221	0.2640	-0.4807
0.2327	-0.1226	0.2630	-0.4851
0.2321	-0.1236	0.2630	-0.4894
0.2307	-0.1242	0.2620	-0.4938
0.2302	-0.1251	0.2620	-0.4979
0.2305	-0.1266	0.2630	-0.5023
0.2300	-0.1276	0.2630	-0.5066
0.2285	-0.1281	0.2620	-0.5110
0.2280	-0.1291	0.2620	-0.5151
0.2264	-0.1298	0.2610	-0.5206
0.2259	-0.1308	0.2610	-0.5249
0.2253	-0.1317	0.2610	-0.5290
0.2247	-0.1327	0.2610	-0.5333
0.2242	-0.1337	0.2610	-0.5378
0.2236	-0.1347	0.2610	-0.5421
0.2230	-0.1356	0.2610	-0.5465
0.2224	-0.1365	0.2610	-0.5505
0.2218	-0.1375	0.2610	-0.5549
0.2212	-0.1385	0.2610	-0.5592
0.2206	-0.1394	0.2610	-0.5636
0.2201	-0.1404	0.2610	-0.5678
0.2194	-0.1413	0.2610	-0.5721
0.2188	-0.1423	0.2610	-0.5765
0.2182	-0.1432	0.2610	-0.5808
0.2176	-0.1442	0.2610	-0.5852
0.2170	-0.1450	0.2610	-0.5892
0.2173	-0.1464	0.2620	-0.5928
0.2167	-0.1473	0.2620	-0.5969
0.2151	-0.1479	0.2610	-0.6024
0.2145	-0.1488	0.2610	-0.6065
0.2138	-0.1497	0.2610	-0.6108
0.2131	-0.1506	0.2610	-0.6152
0.2135	-0.1519	0.2620	-0.6185
0.2136	-0.1534	0.2630	-0.6228
0.2129	-0.1544	0.2630	-0.6272
0.2123	-0.1553	0.2630	-0.6315
0.2116	-0.1561	0.2630	-0.6356
0.2102	-0.1565	0.2620	-0.6400
0.2095	-0.1574	0.2620	-0.6444
0.2096	-0.1589	0.2630	-0.6487
0.2089	-0.1598	0.2630	-0.6528
0.2082	-0.1607	0.2630	-0.6572
0.2075	-0.1616	0.2630	-0.6615
0.2076	-0.1631	0.2640	-0.6659
0.2069	-0.1640	0.2640	-0.6703
0.2062	-0.1648	0.2640	-0.6744
0.2055	-0.1657	0.2640	-0.6787
0.2048	-0.1666	0.2640	-0.6831
0.2040	-0.1675	0.2640	-0.6874
0.2033	-0.1684	0.2640	-0.6918
0.2035	-0.1697	0.2650	-0.6951
0.2019	-0.1701	0.2640	-0.7003
0.2011	-0.1710	0.2640	-0.7047
0.2004	-0.1719	0.2640	-0.7090
0.1997	-0.1727	0.2640	-0.7131
0.1989	-0.1736	0.2640	-0.7174
0.1991	-0.1749	0.2650	-0.7207
0.1983	-0.1757	0.2650	-0.7251
0.1976	-0.1766	0.2650	-0.7294
0.1968	-0.1775	0.2650	-0.7338
0.1961	-0.1783	0.2650	-0.7379
0.1953	-0.1791	0.2650	-0.7423
0.1945	-0.1800	0.2650	-0.7467
0.1937	-0.1808	0.2650	-0.7510
0.1929	-0.1817	0.2650	-0.7554
0.1922	-0.1825	0.2650	-0.7594
0.1914	-0.1833	0.2650	-0.7638
0.1906	-0.1841	0.2650	-0.7681
0.1905	-0.1857	0.2660	-0.7726
0.1913	-0.1877	0.2680	-0.7758
0.1905	-0.1885	0.2680	-0.7801
0.1897	-0.1893	0.2680	-0.7842
0.1889	-0.1901	0.2680	-0.7887
0.1888	-0.1916	0.2690	-0.7930
0.1879	-0.1925	0.2690	-0.7974
0.1871	-0.1933	0.2690	-0.8017
0.1863	-0.1941	0.2690	-0.8058
0.1854	-0.1949	0.2690	-0.8101
0.1846	-0.1957	0.2690	-0.8145
0.1844	-0.1972	0.2700	-0.8189
0.1836	-0.1980	0.2700	-0.8233
0.1827	-0.1988	0.2700	-0.8274
0.1819	-0.1996	0.2700	-0.8317
0.1810	-0.2004	0.2700	-0.8361
0.1801	-0.2011	0.2700	-0.8404
0.1793	-0.2019	0.2700	-0.8446
0.1799	-0.2040	0.2720	-0.8481
0.1797	-0.2055	0.2730	-0.8521
0.1788	-0.2063	0.2730	-0.8565
0.1788	-0.2076	0.2740	-0.8598
0.1770	-0.2078	0.2730	-0.8653
0.1770	-0.2092	0.2740	-0.8685
0.1761	-0.2099	0.2740	-0.8729
0.1752	-0.2107	0.2740	-0.8772
0.1749	-0.2122	0.2750	-0.8814
0.1740	-0.2129	0.2750	-0.8857
0.1731	-0.2137	0.2750	-0.8901
0.1721	-0.2145	0.2750	-0.8944
0.1713	-0.2152	0.2750	-0.8985
0.1709	-0.2167	0.2760	-0.9028
0.1708	-0.2180	0.2770	-0.9062
0.1699	-0.2188	0.2770	-0.9105
0.1695	-0.2203	0.2780	-0.9149
0.1686	-0.2210	0.2780	-0.9192
0.1682	-0.2226	0.2790	-0.9236
0.1673	-0.2233	0.2790	-0.9277
0.1663	-0.2240	0.2790	-0.9321
0.1662	-0.2253	0.2800	-0.9353
0.1652	-0.2261	0.2800	-0.9397
0.1642	-0.2268	0.2800	-0.9441
0.1638	-0.2283	0.2810	-0.9484
0.1629	-0.2290	0.2810	-0.9525
0.1619	-0.2297	0.2810	-0.9569
0.1609	-0.2304	0.2810	-0.9612
0.1604	-0.2319	0.2820	-0.9656
0.1602	-0.2333	0.2830	-0.9689
0.1598	-0.2348	0.2840	-0.9732
0.1588	-0.2355	0.2840	-0.9776
0.1583	-0.2370	0.2850	-0.9817
0.1581	-0.2383	0.2860	-0.9852
0.1571	-0.2390	0.2860	-0.9893
0.1560	-0.2397	0.2860	-0.9937
0.1550	-0.2404	0.2860	-0.9980
0.1545	-0.2419	0.2870	-1.0025
0.1540	-0.2434	0.2880	-1.0068
0.1535	-0.2449	0.2890	-1.0109
0.1524	-0.2455	0.2890	-1.0152
0.1513	-0.2462	0.2890	-1.0196
0.1511	-0.2475	0.2900	-1.0229
0.1500	-0.2482	0.2900	-1.0273
0.1494	-0.2497	0.2910	-1.0316
0.1483	-0.2504	0.2910	-1.0360
0.1478	-0.2518	0.2920	-1.0400
0.1474	-0.2532	0.2930	-1.0436
0.1464	-0.2538	0.2930	-1.0477
0.1458	-0.2553	0.2940	-1.0520
0.1451	-0.2568	0.2950	-1.0564
0.1445	-0.2583	0.2960	-1.0607
0.1434	-0.2589	0.2960	-1.0649
0.1430	-0.2603	0.2970	-1.0684
0.1419	-0.2609	0.2970	-1.0725
0.1408	-0.2615	0.2970	-1.0769
0.1401	-0.2630	0.2980	-1.0813
0.1395	-0.2645	0.2990	-1.0856
0.1383	-0.2651	0.2990	-1.0900
0.1372	-0.2657	0.2990	-1.0940
0.1367	-0.2670	0.3000	-1.0976
0.1365	-0.2694	0.3020	-1.1017
0.1358	-0.2709	0.3030	-1.1061
0.1346	-0.2715	0.3030	-1.1104
0.1342	-0.2728	0.3040	-1.1137
0.1330	-0.2734	0.3040	-1.1181
0.1322	-0.2748	0.3050	-1.1224
0.1314	-0.2763	0.3060	-1.1268
0.1303	-0.2769	0.3060	-1.1308
0.1295	-0.2783	0.3070	-1.1352
0.1290	-0.2797	0.3080	-1.1385
0.1282	-0.2811	0.3090	-1.1429
0.1274	-0.2826	0.3100	-1.1472
0.1262	-0.2832	0.3100	-1.1516
0.1253	-0.2846	0.3110	-1.1560
0.1248	-0.2859	0.3120	-1.1592
0.1236	-0.2865	0.3120	-1.1633
0.1228	-0.2879	0.3130	-1.1676
0.1219	-0.2894	0.3140	-1.1721
0.1210	-0.2908	0.3150	-1.1764
0.1205	-0.2921	0.3160	-1.1797
0.1196	-0.2936	0.3170	-1.1840
0.1186	-0.2950	0.3180	-1.1885
0.1175	-0.2955	0.3180	-1.1925
0.1165	-0.2970	0.3190	-1.1969
0.1159	-0.2983	0.3200	-1.2001
0.1150	-0.2997	0.3210	-1.2045
0.1140	-0.3011	0.3220	-1.2089
0.1131	-0.3026	0.3230	-1.2132
0.1124	-0.3039	0.3240	-1.2165
0.1114	-0.3053	0.3250	-1.2209
0.1104	-0.3067	0.3260	-1.2253
0.1095	-0.3081	0.3270	-1.2293
0.1082	-0.3086	0.3270	-1.2337
0.1075	-0.3099	0.3280	-1.2370
0.1068	-0.3122	0.3300	-1.2413
0.1057	-0.3137	0.3310	-1.2457
0.1047	-0.3151	0.3320	-1.2500
0.1039	-0.3164	0.3330	-1.2534
0.1029	-0.3178	0.3340	-1.2577
0.1015	-0.3182	0.3340	-1.2621
0.1005	-0.3196	0.3350	-1.2661
0.1000	-0.3218	0.3370	-1.2697
0.0989	-0.3232	0.3380	-1.2738
0.0978	-0.3246	0.3390	-1.2781
0.0970	-0.3269	0.3410	-1.2825
0.0962	-0.3282	0.3420	-1.2858
0.0950	-0.3296	0.3430	-1.2902
0.0939	-0.3309	0.3440	-1.2942
0.0928	-0.3323	0.3450	-1.2983
0.0917	-0.3336	0.3460	-1.3026
0.0909	-0.3349	0.3470	-1.3057
0.0900	-0.3372	0.3490	-1.3100
0.0888	-0.3385	0.3500	-1.3141
0.0877	-0.3399	0.3510	-1.3183
0.0871	-0.3421	0.3530	-1.3215
0.0859	-0.3434	0.3540	-1.3256
0.0848	-0.3447	0.3550	-1.3297
0.0841	-0.3469	0.3570	-1.3329
0.0829	-0.3483	0.3580	-1.3371
0.0816	-0.3496	0.3590	-1.3414
0.0806	-0.3519	0.3610	-1.3455
0.0799	-0.3541	0.3630	-1.3488
0.0787	-0.3554	0.3640	-1.3529
0.0775	-0.3567	0.3650	-1.3569
0.0764	-0.3590	0.3670	-1.3610
0.0757	-0.3612	0.3690	-1.3643
0.0744	-0.3624	0.3700	-1.3684
0.0733	-0.3647	0.3720	-1.3725
0.0723	-0.3659	0.3730	-1.3758
0.0712	-0.3682	0.3750	-1.3798
0.0697	-0.3695	0.3760	-1.3842
0.0686	-0.3717	0.3780	-1.3883
0.0677	-0.3739	0.3800	-1.3916
0.0664	-0.3752	0.3810	-1.3956
0.0652	-0.3774	0.3830	-1.3998
0.0638	-0.3787	0.3840	-1.4039
0.0629	-0.3808	0.3860	-1.4071
0.0616	-0.3831	0.3880	-1.4113
0.0603	-0.3853	0.3900	-1.4156
0.0593	-0.3865	0.3910	-1.4185
0.0580	-0.3887	0.3930	-1.4227
0.0566	-0.3909	0.3950	-1.4270
0.0551	-0.3921	0.3960	-1.4311
0.0541	-0.3943	0.3980	-1.4344
0.0528	-0.3965	0.4000	-1.4385
0.0514	-0.3987	0.4020	-1.4426
0.0503	-0.4009	0.4040	-1.4459
0.0490	-0.4030	0.4060	-1.4499
0.0475	-0.4052	0.4080	-1.4540
0.0464	-0.4074	0.4100	-1.4573
0.0451	-0.4105	0.4130	-1.4614
0.0435	-0.4127	0.4150	-1.4657
0.0425	-0.4148	0.4170	-1.4688
0.0410	-0.4170	0.4190	-1.4728
0.0393	-0.4192	0.4210	-1.4772
0.0384	-0.4223	0.4240	-1.4802
0.0367	-0.4244	0.4260	-1.4846
0.0351	-0.4266	0.4280	-1.4886
0.0335	-0.4287	0.4300	-1.4928
0.0324	-0.4318	0.4330	-1.4960
0.0307	-0.4339	0.4350	-1.5001
0.0292	-0.4370	0.4380	-1.5042
0.0278	-0.4391	0.4400	-1.5075
0.0262	-0.4412	0.4420	-1.5115
0.0244	-0.4443	0.4450	-1.5160
0.0227	-0.4464	0.4470	-1.5200
0.0213	-0.4495	0.4500	-1.5233
0.0197	-0.4526	0.4530	-1.5274
0.0184	-0.4556	0.4560	-1.5304
0.0165	-0.4577	0.4580	-1.5347
0.0147	-0.4608	0.4610	-1.5389
0.0129	-0.4628	0.4630	-1.5429
0.0115	-0.4669	0.4670	-1.5463
0.0096	-0.4699	0.4700	-1.5503
0.0082	-0.4729	0.4730	-1.5535
0.0062	-0.4750	0.4750	-1.5577
0.0043	-0.4780	0.4780	-1.5618
0.0023	-0.4810	0.4810	-1.5661
0.0008	-0.4840	0.4840	-1.5691
-0.0013	-0.4870	0.4870	-1.5735
-0.0033	-0.4910	0.4910	-1.5776
-0.0050	-0.4940	0.4940	-1.5809
-0.0070	-0.4970	0.4970	-1.5849
-0.0091	-0.4999	0.5000	-1.5890
-0.0108	-0.5039	0.5040	-1.5923
-0.0130	-0.5068	0.5070	-1.5964
-0.0152	-0.5098	0.5100	-1.6005
-0.0169	-0.5137	0.5140	-1.6038
-0.0191	-0.5156	0.5160	-1.6078
-0.0214	-0.5196	0.5200	-1.6119
-0.0233	-0.5235	0.5240	-1.6152
-0.0256	-0.5274	0.5280	-1.6193
-0.0281	-0.5313	0.5320	-1.6236
-0.0304	-0.5331	0.5340	-1.6277
-0.0324	-0.5370	0.5380	-1.6310
-0.0348	-0.5409	0.5420	-1.6351
-0.0373	-0.5447	0.5460	-1.6392
-0.0394	-0.5486	0.5500	-1.6425
-0.0419	-0.5524	0.5540	-1.6465
-0.0445	-0.5562	0.5580	-1.6507
-0.0468	-0.5621	0.5640	-1.6539
-0.0495	-0.5658	0.5680	-1.6580
-0.0517	-0.5697	0.5720	-1.6613
-0.0545	-0.5734	0.5760	-1.6656
-0.0575	-0.5771	0.5800	-1.6700
-0.0604	-0.5809	0.5840	-1.6743
-0.0631	-0.5866	0.5900	-1.6779
-0.0661	-0.5903	0.5940	-1.6823
-0.0689	-0.5960	0.6000	-1.6858
-0.0719	-0.5997	0.6040	-1.6902
-0.0753	-0.6053	0.6100	-1.6946
-0.0784	-0.6090	0.6140	-1.6989
-0.0814	-0.6146	0.6200	-1.7024
-0.0849	-0.6202	0.6260	-1.7068
-0.0881	-0.6238	0.6300	-1.7112
-0.0912	-0.6294	0.6360	-1.7147
-0.0949	-0.6350	0.6420	-1.7191
-0.0982	-0.6385	0.6460	-1.7234
-0.1014	-0.6441	0.6520	-1.7270
-0.1055	-0.6515	0.6600	-1.7314
-0.1086	-0.6571	0.6660	-1.7346
-0.1125	-0.6625	0.6720	-1.7391
-0.1166	-0.6679	0.6780	-1.7437
-0.1198	-0.6734	0.6840	-1.7469
-0.1239	-0.6788	0.6900	-1.7513
-0.1279	-0.6841	0.6960	-1.7556
-0.1318	-0.6915	0.7040	-1.7592
-0.1360	-0.6968	0.7100	-1.7636
-0.1406	-0.7041	0.7180	-1.7679
-0.1447	-0.7114	0.7260	-1.7715
-0.1491	-0.7167	0.7320	-1.7759
-0.1538	-0.7238	0.7400	-1.7802
-0.1581	-0.7311	0.7480	-1.7837
-0.1630	-0.7382	0.7560	-1.7881
-0.1680	-0.7453	0.7640	-1.7925
-0.1728	-0.7545	0.7740	-1.7960
-0.1780	-0.7615	0.7820	-1.8004
-0.1831	-0.7685	0.7900	-1.8047
-0.1882	-0.7775	0.8000	-1.8083
-0.1940	-0.7864	0.8100	-1.8127
-0.1994	-0.7933	0.8180	-1.8170
-0.2044	-0.8024	0.8280	-1.8203
-0.2107	-0.8111	0.8380	-1.8250
-0.2159	-0.8201	0.8480	-1.8282
-0.2225	-0.8307	0.8600	-1.8325
-0.2291	-0.8393	0.8700	-1.8372
-0.2345	-0.8482	0.8800	-1.8405
-0.2414	-0.8587	0.8920	-1.8448
-0.2485	-0.8692	0.9040	-1.8492
-0.2549	-0.8798	0.9160	-1.8528
-0.2621	-0.8902	0.9280	-1.8571
-0.2694	-0.9006	0.9400	-1.8615
-0.2761	-0.9111	0.9520	-1.8650
-0.2841	-0.9233	0.9660	-1.8693
-0.2918	-0.9335	0.9780	-1.8738
-0.2993	-0.9458	0.9920	-1.8773
